"id","age","job","marital","education","default_credit","housing_loan","personal_loan","contact","month","day","duration","campaign","prev_days","prev_num_contact","prev_outcome","decision"
"21118","46","services","married","university degree","no","yes","no","cellular","aug","mon","111","2","999","0","nonexistent","no"
"21119","52","housemaid","married","basic","no","no","no","cellular","aug","mon","498","2","999","0","nonexistent","no"
"21120","31","management","married","university degree","no","yes","yes","cellular","aug","mon","203","2","999","0","nonexistent","no"
"21121","31","admin","single","university degree","no","yes","no","cellular","aug","mon","96","7","999","0","nonexistent","no"
"21122","34","admin","divorced","university degree","no","yes","no","cellular","aug","mon","111","4","999","0","nonexistent","no"
"21123","42","technician","married","professional degree","no","yes","yes","cellular","aug","mon","245","7","999","0","nonexistent","no"
"21124","52","housemaid","married","basic","no","no","no","cellular","aug","mon","585","2","999","0","nonexistent","no"
"21125","33","admin","married","university degree","no","yes","no","cellular","aug","mon","140","7","999","0","nonexistent","no"
"21126","44","admin","divorced","university degree","no","yes","no","cellular","aug","mon","240","2","999","0","nonexistent","no"
"21127","41","admin","married","university degree","no","yes","no","cellular","aug","mon","235","2","999","0","nonexistent","no"
"21128","34","admin","married","university degree","no","yes","no","cellular","aug","mon","98","4","999","0","nonexistent","no"
"21129","39","technician","single","professional degree","no","yes","no","cellular","aug","mon","129","2","999","0","nonexistent","no"
"21130","33","admin","married","university degree","no","yes","no","cellular","aug","mon","315","2","999","0","nonexistent","no"
"21131","36","admin","married","university degree","no","yes","no","cellular","aug","mon","147","5","999","0","nonexistent","no"
"21132","43","technician","married","university degree","no","yes","no","cellular","aug","mon","134","4","999","0","nonexistent","no"
"21133","45","technician","married","professional degree","no","yes","no","cellular","aug","mon","95","4","999","0","nonexistent","no"
"21134","48","blue-collar","married","university degree","no","no","no","telephone","aug","mon","63","1","999","0","nonexistent","no"
"21135","38","admin","married","university degree","no","no","no","cellular","aug","mon","431","4","999","0","nonexistent","no"
"21136","29","technician","single","high school","no","yes","no","cellular","aug","mon","29","2","999","0","nonexistent","no"
"21137","52","housemaid","married","basic","no","yes","no","cellular","aug","mon","197","2","999","0","nonexistent","no"
"21138","41","self-employed","married","university degree","no","yes","yes","cellular","aug","mon","93","1","999","0","nonexistent","no"
"21139","41","technician","married","high school","no","no","no","cellular","aug","mon","697","2","999","0","nonexistent","yes"
"21140","36","technician","married","professional degree","no","no","no","cellular","aug","mon","168","1","999","0","nonexistent","no"
"21141","36","admin","divorced","university degree","no","yes","no","cellular","aug","mon","280","1","999","0","nonexistent","no"
"21142","35","technician","married","professional degree","no","no","no","cellular","aug","mon","80","1","999","0","nonexistent","no"
"21143","35","technician","married","professional degree","no","yes","no","telephone","aug","mon","209","1","999","0","nonexistent","no"
"21144","35","admin","single","university degree","no","yes","yes","cellular","aug","mon","201","1","999","0","nonexistent","no"
"21145","32","management","married","university degree","no","no","no","cellular","aug","mon","119","4","999","0","nonexistent","no"
"21146","35","admin","single","university degree","no","no","no","cellular","aug","mon","306","1","999","0","nonexistent","no"
"21147","50","services","married","basic","no","no","no","telephone","aug","mon","161","1","999","0","nonexistent","no"
"21148","29","admin","married","high school","no","yes","yes","cellular","aug","mon","36","3","999","0","nonexistent","no"
"21149","35","admin","married","university degree","no","no","no","telephone","aug","mon","29","1","999","0","nonexistent","no"
"21150","42","technician","married","professional degree","no","no","no","telephone","aug","mon","79","1","999","0","nonexistent","no"
"21151","35","technician","married","professional degree","no","no","no","cellular","aug","mon","192","1","999","0","nonexistent","no"
"21152","34","admin","married","university degree","no","no","no","telephone","aug","mon","199","1","999","0","nonexistent","no"
"21153","31","technician","single","university degree","no","yes","no","cellular","aug","mon","144","1","999","0","nonexistent","no"
"21154","33","admin","married","university degree","no","yes","no","cellular","aug","mon","702","1","999","0","nonexistent","no"
"21155","33","unemployed","divorced","professional degree","no","yes","no","telephone","aug","mon","331","1","999","0","nonexistent","no"
"21156","35","housemaid","single","professional degree","no","yes","yes","cellular","aug","mon","111","1","999","0","nonexistent","no"
"21157","47","admin","married","university degree","no","no","yes","cellular","aug","mon","471","1","999","0","nonexistent","no"
"21158","30","admin","married","university degree","no","yes","no","cellular","aug","mon","142","2","999","0","nonexistent","no"
"21159","36","admin","divorced","university degree","no","yes","no","cellular","aug","mon","58","2","999","0","nonexistent","no"
"21160","50","blue-collar","married","basic","no","yes","yes","cellular","aug","mon","68","3","999","0","nonexistent","no"
"21161","44","blue-collar","married","basic","no","yes","no","cellular","aug","mon","79","1","999","0","nonexistent","no"
"21162","38","technician","divorced","university degree","no","no","no","cellular","aug","mon","102","5","999","0","nonexistent","no"
"21163","34","admin","married","university degree","no","yes","yes","cellular","aug","mon","87","3","999","0","nonexistent","no"
"21164","33","management","married","university degree","no","yes","yes","cellular","aug","mon","128","1","999","0","nonexistent","no"
"21165","36","self-employed","married","high school","no","yes","no","cellular","aug","mon","114","1","999","0","nonexistent","no"
"21166","40","technician","married","professional degree","no","no","no","cellular","aug","mon","170","3","999","0","nonexistent","no"
"21167","36","self-employed","married","high school","no","yes","no","cellular","aug","mon","101","1","999","0","nonexistent","no"
"21168","31","technician","single","professional degree","no","yes","no","cellular","aug","mon","263","2","999","0","nonexistent","no"
"21169","41","technician","married","professional degree","no","yes","yes","cellular","aug","mon","80","3","999","0","nonexistent","no"
"21170","31","admin","single","high school","no","no","no","cellular","aug","mon","52","2","999","0","nonexistent","no"
"21171","30","technician","married","professional degree","no","yes","no","cellular","aug","mon","254","4","999","0","nonexistent","no"
"21172","59","technician","married","professional degree","no","yes","no","cellular","aug","mon","571","1","999","0","nonexistent","no"
"21173","41","self-employed","married","university degree","no","no","no","cellular","aug","mon","173","2","999","0","nonexistent","no"
"21174","32","admin","married","university degree","no","yes","no","cellular","aug","mon","150","1","999","0","nonexistent","no"
"21175","37","admin","married","professional degree","no","yes","yes","cellular","aug","mon","70","1","999","0","nonexistent","no"
"21176","51","admin","married","university degree","no","yes","no","cellular","aug","mon","204","5","999","0","nonexistent","no"
"21177","32","admin","married","university degree","no","yes","no","cellular","aug","mon","130","1","999","0","nonexistent","no"
"21178","30","technician","single","professional degree","no","yes","no","cellular","aug","mon","191","1","999","0","nonexistent","no"
"21179","42","technician","married","university degree","no","yes","no","cellular","aug","mon","147","1","999","0","nonexistent","no"
"21180","38","admin","married","university degree","no","no","no","cellular","aug","mon","65","4","999","0","nonexistent","no"
"21181","44","blue-collar","married","basic","no","yes","no","cellular","aug","mon","781","1","999","0","nonexistent","no"
"21182","30","technician","single","professional degree","no","yes","yes","cellular","aug","mon","74","2","999","0","nonexistent","no"
"21183","40","technician","married","professional degree","no","no","no","cellular","aug","mon","80","7","999","0","nonexistent","no"
"21184","50","blue-collar","married","basic","no","no","no","cellular","aug","mon","66","2","999","0","nonexistent","no"
"21185","52","admin","divorced","university degree","no","no","no","cellular","aug","mon","91","2","999","0","nonexistent","no"
"21186","38","technician","married","university degree","no","no","no","telephone","aug","mon","280","10","999","0","nonexistent","no"
"21187","54","blue-collar","married","basic","no","yes","no","cellular","aug","mon","956","1","999","0","nonexistent","yes"
"21188","48","blue-collar","married","university degree","no","yes","no","cellular","aug","mon","346","3","999","0","nonexistent","no"
"21189","41","technician","married","high school","no","yes","yes","telephone","aug","mon","212","1","999","0","nonexistent","no"
"21190","54","blue-collar","married","basic","no","yes","no","cellular","aug","mon","143","2","999","0","nonexistent","no"
"21191","31","admin","single","high school","no","no","no","cellular","aug","mon","93","2","999","0","nonexistent","no"
"21192","36","technician","single","high school","no","no","no","cellular","aug","mon","65","2","999","0","nonexistent","no"
"21193","34","admin","single","university degree","no","no","yes","cellular","aug","mon","103","3","999","0","nonexistent","no"
"21194","53","retired","divorced","professional degree","no","no","no","cellular","aug","mon","119","3","999","0","nonexistent","no"
"21195","42","technician","married","professional degree","no","no","no","cellular","aug","mon","271","4","999","0","nonexistent","no"
"21196","42","technician","married","professional degree","no","yes","yes","cellular","aug","mon","223","2","999","0","nonexistent","no"
"21197","55","technician","married","professional degree","no","yes","yes","cellular","aug","mon","199","4","999","0","nonexistent","no"
"21198","34","admin","single","university degree","no","no","no","cellular","aug","mon","1126","3","999","0","nonexistent","no"
"21199","30","admin","married","university degree","no","no","no","cellular","aug","mon","514","7","999","0","nonexistent","no"
"21200","47","admin","married","university degree","no","yes","no","cellular","aug","mon","75","1","999","0","nonexistent","no"
"21201","37","admin","married","professional degree","no","no","no","cellular","aug","mon","392","1","999","0","nonexistent","no"
"21202","33","unemployed","divorced","professional degree","no","yes","no","cellular","aug","mon","150","2","999","0","nonexistent","no"
"21203","33","unemployed","divorced","professional degree","no","yes","no","cellular","aug","mon","151","2","999","0","nonexistent","no"
"21204","31","self-employed","single","professional degree","no","yes","no","cellular","aug","mon","215","3","999","0","nonexistent","no"
"21205","35","admin","single","university degree","no","yes","no","cellular","aug","mon","547","6","999","0","nonexistent","no"
"21206","45","technician","divorced","university degree","no","yes","no","cellular","aug","mon","100","1","999","0","nonexistent","no"
"21207","31","management","married","university degree","no","yes","yes","cellular","aug","mon","85","1","999","0","nonexistent","no"
"21208","30","admin","married","university degree","no","no","no","cellular","aug","mon","180","1","999","0","nonexistent","no"
"21209","30","technician","single","university degree","no","yes","no","cellular","aug","mon","86","1","999","0","nonexistent","no"
"21210","31","technician","married","professional degree","no","no","no","cellular","aug","mon","22","1","999","0","nonexistent","no"
"21211","41","technician","married","professional degree","no","yes","no","cellular","aug","mon","75","1","999","0","nonexistent","no"
"21212","36","admin","single","university degree","no","yes","yes","cellular","aug","mon","134","1","999","0","nonexistent","no"
"21213","53","retired","divorced","professional degree","no","no","no","cellular","aug","mon","82","2","999","0","nonexistent","no"
"21214","41","technician","married","professional degree","no","yes","no","cellular","aug","mon","984","1","999","0","nonexistent","no"
"21215","50","services","married","basic","no","yes","yes","cellular","aug","mon","256","3","999","0","nonexistent","no"
"21216","31","technician","single","university degree","no","no","no","cellular","aug","mon","249","3","999","0","nonexistent","no"
"21217","34","technician","married","high school","no","yes","no","cellular","aug","mon","48","5","999","0","nonexistent","no"
"21218","30","technician","single","university degree","no","no","no","cellular","aug","mon","62","3","999","0","nonexistent","no"
"21219","54","management","married","high school","no","no","no","cellular","aug","mon","725","4","999","0","nonexistent","no"
"21220","47","admin","married","university degree","no","no","no","cellular","aug","mon","384","6","999","0","nonexistent","yes"
"21221","41","self-employed","married","university degree","no","yes","yes","cellular","aug","mon","377","5","999","0","nonexistent","no"
"21222","38","admin","single","university degree","no","yes","no","cellular","aug","mon","417","5","999","0","nonexistent","no"
"21223","29","technician","single","high school","no","yes","no","cellular","aug","mon","201","2","999","0","nonexistent","no"
"21224","54","management","married","university degree","no","yes","no","cellular","aug","mon","261","4","999","0","nonexistent","no"
"21225","29","housemaid","married","university degree","no","yes","no","cellular","aug","mon","155","2","999","0","nonexistent","no"
"21226","32","admin","single","university degree","no","yes","yes","cellular","aug","mon","128","2","999","0","nonexistent","no"
"21227","34","admin","single","university degree","no","yes","no","cellular","aug","mon","103","4","999","0","nonexistent","no"
"21228","42","management","married","university degree","no","yes","no","cellular","aug","mon","178","2","999","0","nonexistent","no"
"21229","48","blue-collar","married","university degree","no","yes","no","cellular","aug","mon","16","10","999","0","nonexistent","no"
"21230","41","self-employed","married","university degree","no","no","no","cellular","aug","mon","135","3","999","0","nonexistent","no"
"21231","31","technician","single","professional degree","no","no","no","cellular","aug","mon","202","7","999","0","nonexistent","no"
"21232","30","admin","single","university degree","no","no","no","cellular","aug","mon","37","2","999","0","nonexistent","no"
"21233","52","housemaid","married","basic","no","no","no","cellular","aug","mon","149","3","999","0","nonexistent","no"
"21234","31","admin","married","university degree","no","no","yes","cellular","aug","mon","35","10","999","0","nonexistent","no"
"21235","35","admin","married","university degree","no","no","no","cellular","aug","mon","1364","2","999","0","nonexistent","no"
"21236","49","blue-collar","married","high school","no","yes","yes","cellular","aug","mon","166","6","999","0","nonexistent","no"
"21237","30","admin","married","university degree","no","yes","no","cellular","aug","mon","286","3","999","0","nonexistent","no"
"21238","55","blue-collar","married","basic","no","yes","yes","cellular","aug","mon","213","3","999","0","nonexistent","no"
"21239","42","admin","divorced","university degree","no","yes","no","cellular","aug","mon","59","3","999","0","nonexistent","no"
"21240","31","admin","single","university degree","no","yes","yes","cellular","aug","mon","207","4","999","0","nonexistent","no"
"21241","32","technician","married","high school","no","yes","no","cellular","aug","mon","73","6","999","0","nonexistent","no"
"21242","37","technician","single","university degree","no","no","yes","cellular","aug","mon","1559","5","999","0","nonexistent","no"
"21243","49","admin","married","high school","no","yes","no","cellular","aug","mon","194","2","999","0","nonexistent","yes"
"21244","49","self-employed","married","high school","no","no","no","cellular","aug","mon","192","6","999","0","nonexistent","no"
"21245","40","technician","married","high school","no","no","no","cellular","aug","mon","304","3","999","0","nonexistent","no"
"21246","37","admin","single","university degree","no","no","yes","cellular","aug","mon","89","6","999","0","nonexistent","no"
"21247","45","admin","married","high school","no","yes","yes","cellular","aug","mon","124","3","999","0","nonexistent","no"
"21248","31","technician","married","professional degree","no","yes","yes","cellular","aug","mon","67","2","999","0","nonexistent","no"
"21249","33","admin","single","university degree","no","yes","yes","cellular","aug","mon","174","4","999","0","nonexistent","no"
"21250","45","admin","married","high school","no","no","no","cellular","aug","mon","457","8","999","0","nonexistent","no"
"21251","53","technician","married","university degree","no","yes","yes","cellular","aug","mon","405","11","999","0","nonexistent","no"
"21252","55","blue-collar","married","basic","no","no","no","cellular","aug","mon","350","4","999","0","nonexistent","no"
"21253","30","admin","single","university degree","no","no","no","cellular","aug","mon","123","4","999","0","nonexistent","no"
"21254","37","admin","married","university degree","no","yes","no","cellular","aug","mon","395","3","999","0","nonexistent","no"
"21255","44","blue-collar","married","basic","no","yes","no","cellular","aug","mon","312","3","999","0","nonexistent","no"
"21256","44","services","married","basic","no","yes","no","cellular","aug","mon","779","7","999","0","nonexistent","no"
"21257","45","admin","married","university degree","no","yes","no","cellular","aug","mon","92","12","999","0","nonexistent","no"
"21258","30","admin","single","university degree","no","yes","no","cellular","aug","mon","374","12","999","0","nonexistent","no"
"21259","42","admin","married","high school","no","yes","no","cellular","aug","mon","76","4","999","0","nonexistent","no"
"21260","34","technician","single","high school","no","yes","no","cellular","aug","mon","119","3","999","0","nonexistent","no"
"21261","38","technician","married","professional degree","no","no","no","cellular","aug","mon","296","2","999","0","nonexistent","no"
"21262","50","blue-collar","married","basic","no","yes","no","cellular","aug","mon","193","5","999","0","nonexistent","no"
"21263","32","technician","single","professional degree","no","yes","no","cellular","aug","mon","87","5","999","0","nonexistent","no"
"21264","48","entrepreneur","married","basic","no","yes","no","cellular","aug","mon","243","7","999","0","nonexistent","no"
"21265","41","technician","divorced","university degree","no","yes","no","cellular","aug","mon","835","4","999","0","nonexistent","no"
"21266","35","admin","single","university degree","no","no","no","cellular","aug","mon","724","12","999","0","nonexistent","yes"
"21267","50","blue-collar","married","basic","no","no","no","cellular","aug","mon","159","5","999","0","nonexistent","no"
"21268","38","technician","divorced","high school","no","no","no","cellular","aug","mon","445","2","999","0","nonexistent","no"
"21269","30","technician","single","professional degree","no","yes","no","cellular","aug","mon","244","2","999","0","nonexistent","no"
"21270","33","admin","single","university degree","no","no","no","cellular","aug","mon","212","10","999","0","nonexistent","no"
"21271","29","admin","single","university degree","no","no","yes","cellular","aug","mon","119","6","999","0","nonexistent","no"
"21272","35","technician","single","university degree","no","yes","yes","cellular","aug","mon","176","3","999","0","nonexistent","no"
"21273","48","technician","married","high school","no","yes","no","cellular","aug","mon","241","4","999","0","nonexistent","no"
"21274","31","technician","married","university degree","no","yes","no","cellular","aug","mon","314","3","999","0","nonexistent","no"
"21275","44","management","married","university degree","no","yes","no","cellular","aug","mon","96","5","999","0","nonexistent","no"
"21276","48","technician","married","professional degree","no","no","no","cellular","aug","mon","43","3","999","0","nonexistent","no"
"21277","43","self-employed","married","university degree","no","yes","yes","cellular","aug","mon","127","3","999","0","nonexistent","no"
"21278","47","blue-collar","married","basic","no","yes","no","cellular","aug","mon","729","4","999","0","nonexistent","no"
"21279","33","technician","single","professional degree","no","no","yes","cellular","aug","mon","285","5","999","0","nonexistent","no"
"21280","31","technician","married","university degree","no","no","no","cellular","aug","mon","393","3","999","0","nonexistent","no"
"21281","33","technician","married","university degree","no","yes","no","cellular","aug","mon","153","7","999","0","nonexistent","no"
"21282","35","technician","married","professional degree","no","yes","no","cellular","aug","mon","189","5","999","0","nonexistent","no"
"21283","35","admin","single","university degree","no","yes","no","cellular","aug","mon","129","4","999","0","nonexistent","no"
"21284","32","technician","single","university degree","no","no","no","cellular","aug","mon","195","7","999","0","nonexistent","no"
"21285","49","blue-collar","married","basic","no","no","no","cellular","aug","mon","199","5","999","0","nonexistent","no"
"21286","49","technician","married","high school","no","no","no","cellular","aug","mon","298","6","999","0","nonexistent","no"
"21287","45","technician","divorced","university degree","no","no","no","cellular","aug","mon","43","3","999","0","nonexistent","no"
"21288","48","services","married","high school","no","yes","yes","cellular","aug","mon","273","3","999","0","nonexistent","no"
"21289","30","technician","married","professional degree","no","no","no","cellular","aug","mon","37","2","999","0","nonexistent","no"
"21290","53","self-employed","married","university degree","no","yes","no","cellular","aug","mon","693","6","999","0","nonexistent","no"
"21291","52","services","married","high school","no","yes","no","telephone","aug","mon","575","2","999","0","nonexistent","no"
"21292","33","admin","single","university degree","no","yes","no","cellular","aug","tue","99","6","999","0","nonexistent","no"
"21293","33","admin","single","university degree","no","no","no","cellular","aug","tue","247","9","999","0","nonexistent","no"
"21294","31","admin","divorced","university degree","no","no","no","cellular","aug","tue","139","2","999","0","nonexistent","no"
"21295","27","admin","married","university degree","no","no","no","cellular","aug","tue","97","4","999","0","nonexistent","no"
"21296","41","admin","married","university degree","no","no","no","cellular","aug","tue","151","5","999","0","nonexistent","no"
"21297","31","admin","single","university degree","no","no","no","cellular","aug","tue","192","4","999","0","nonexistent","no"
"21298","34","technician","single","professional degree","no","yes","no","cellular","aug","tue","120","9","999","0","nonexistent","no"
"21299","52","services","married","high school","no","yes","no","cellular","aug","tue","607","5","999","0","nonexistent","no"
"21300","44","blue-collar","married","basic","no","no","no","cellular","aug","tue","141","2","999","0","nonexistent","no"
"21301","31","admin","single","university degree","no","no","no","cellular","aug","tue","116","6","999","0","nonexistent","no"
"21302","35","admin","single","university degree","no","no","no","cellular","aug","tue","102","1","999","0","nonexistent","no"
"21303","35","admin","single","university degree","no","no","no","cellular","aug","tue","58","1","999","0","nonexistent","no"
"21304","37","management","married","university degree","no","no","no","cellular","aug","tue","208","1","999","0","nonexistent","no"
"21305","40","technician","single","university degree","no","no","no","cellular","aug","tue","203","1","999","0","nonexistent","no"
"21306","40","technician","single","university degree","no","yes","no","cellular","aug","tue","173","1","999","0","nonexistent","no"
"21307","35","admin","single","university degree","no","no","no","cellular","aug","tue","122","1","999","0","nonexistent","no"
"21308","40","technician","single","university degree","no","yes","no","cellular","aug","tue","286","1","999","0","nonexistent","no"
"21309","58","self-employed","married","basic","no","yes","no","cellular","aug","tue","645","10","999","0","nonexistent","yes"
"21310","44","blue-collar","married","basic","no","no","yes","cellular","aug","tue","177","5","999","0","nonexistent","no"
"21311","37","technician","married","university degree","no","yes","no","cellular","aug","tue","158","1","999","0","nonexistent","no"
"21312","31","admin","single","university degree","no","yes","no","cellular","aug","tue","83","1","999","0","nonexistent","no"
"21313","33","admin","single","university degree","no","yes","no","cellular","aug","tue","125","2","999","0","nonexistent","no"
"21314","31","admin","single","university degree","no","yes","no","cellular","aug","tue","112","1","999","0","nonexistent","no"
"21315","31","admin","single","university degree","no","yes","no","cellular","aug","tue","64","1","999","0","nonexistent","no"
"21316","31","technician","single","professional degree","no","yes","no","cellular","aug","tue","74","1","999","0","nonexistent","no"
"21317","49","self-employed","married","high school","no","yes","no","cellular","aug","tue","54","1","999","0","nonexistent","no"
"21318","35","entrepreneur","divorced","professional degree","no","no","no","cellular","aug","tue","255","1","999","0","nonexistent","no"
"21319","46","blue-collar","married","basic","no","yes","yes","cellular","aug","tue","133","12","999","0","nonexistent","no"
"21320","45","admin","married","university degree","no","yes","no","cellular","aug","tue","245","1","999","0","nonexistent","no"
"21321","31","admin","divorced","university degree","no","yes","yes","cellular","aug","tue","134","1","999","0","nonexistent","no"
"21322","32","technician","married","university degree","no","no","no","cellular","aug","tue","56","5","999","0","nonexistent","no"
"21323","44","blue-collar","married","basic","no","no","no","cellular","aug","tue","787","1","999","0","nonexistent","no"
"21324","31","admin","divorced","university degree","no","yes","no","cellular","aug","tue","269","1","999","0","nonexistent","no"
"21325","34","admin","married","university degree","no","yes","no","cellular","aug","tue","87","1","999","0","nonexistent","no"
"21326","36","technician","single","high school","no","yes","no","cellular","aug","tue","124","1","999","0","nonexistent","no"
"21327","36","technician","single","high school","no","no","no","cellular","aug","tue","78","1","999","0","nonexistent","no"
"21328","31","technician","single","professional degree","no","yes","no","cellular","aug","tue","162","1","999","0","nonexistent","no"
"21329","37","admin","married","university degree","no","no","yes","cellular","aug","tue","118","1","999","0","nonexistent","no"
"21330","49","self-employed","married","professional degree","no","no","no","cellular","aug","tue","432","9","999","0","nonexistent","no"
"21331","56","retired","married","university degree","no","no","no","cellular","aug","tue","331","1","999","0","nonexistent","no"
"21332","54","technician","married","professional degree","no","no","no","cellular","aug","tue","87","1","999","0","nonexistent","no"
"21333","54","technician","married","professional degree","no","yes","no","cellular","aug","tue","70","1","999","0","nonexistent","no"
"21334","54","technician","married","professional degree","no","no","no","cellular","aug","tue","222","1","999","0","nonexistent","no"
"21335","54","technician","married","professional degree","no","no","no","cellular","aug","tue","213","1","999","0","nonexistent","no"
"21336","54","technician","married","professional degree","no","no","no","cellular","aug","tue","166","1","999","0","nonexistent","no"
"21337","29","admin","single","university degree","no","no","no","cellular","aug","tue","103","4","999","0","nonexistent","no"
"21338","33","admin","divorced","university degree","no","yes","no","cellular","aug","tue","55","2","999","0","nonexistent","no"
"21339","42","management","married","high school","no","yes","no","cellular","aug","tue","173","1","999","0","nonexistent","no"
"21340","32","technician","married","professional degree","no","no","no","cellular","aug","tue","215","1","999","0","nonexistent","no"
"21341","39","admin","single","university degree","no","yes","no","cellular","aug","tue","104","1","999","0","nonexistent","no"
"21342","36","admin","married","university degree","no","yes","no","cellular","aug","tue","361","4","999","0","nonexistent","no"
"21343","31","admin","married","university degree","no","yes","no","telephone","aug","tue","223","4","999","0","nonexistent","no"
"21344","46","technician","married","professional degree","no","no","no","cellular","aug","tue","235","2","999","0","nonexistent","no"
"21345","59","blue-collar","married","basic","no","yes","no","cellular","aug","tue","96","1","999","0","nonexistent","no"
"21346","33","admin","married","high school","no","no","no","cellular","aug","tue","210","1","999","0","nonexistent","no"
"21347","52","self-employed","married","university degree","no","no","no","cellular","aug","tue","276","1","999","0","nonexistent","no"
"21348","42","management","married","high school","no","yes","no","cellular","aug","tue","671","1","999","0","nonexistent","no"
"21349","48","management","married","university degree","no","no","no","cellular","aug","tue","156","1","999","0","nonexistent","no"
"21350","48","management","married","university degree","no","yes","yes","cellular","aug","tue","83","1","999","0","nonexistent","no"
"21351","48","management","married","university degree","no","yes","no","cellular","aug","tue","189","1","999","0","nonexistent","no"
"21352","48","management","married","university degree","no","yes","yes","cellular","aug","tue","144","1","999","0","nonexistent","no"
"21353","32","self-employed","single","professional degree","no","no","no","cellular","aug","tue","151","7","999","0","nonexistent","no"
"21354","31","technician","married","professional degree","no","no","no","cellular","aug","tue","51","1","999","0","nonexistent","no"
"21355","49","services","single","professional degree","no","yes","no","cellular","aug","tue","161","3","999","0","nonexistent","no"
"21356","31","technician","married","professional degree","no","no","no","cellular","aug","tue","91","1","999","0","nonexistent","no"
"21357","35","admin","married","university degree","no","yes","no","cellular","aug","tue","344","2","999","0","nonexistent","no"
"21358","31","technician","married","professional degree","no","yes","no","cellular","aug","tue","284","1","999","0","nonexistent","no"
"21359","32","technician","divorced","professional degree","no","no","yes","cellular","aug","tue","75","1","999","0","nonexistent","no"
"21360","31","technician","married","professional degree","no","no","no","cellular","aug","tue","298","1","999","0","nonexistent","no"
"21361","41","admin","divorced","university degree","no","no","no","cellular","aug","tue","141","1","999","0","nonexistent","no"
"21362","33","technician","single","university degree","no","no","no","cellular","aug","tue","134","6","999","0","nonexistent","no"
"21363","52","self-employed","married","university degree","no","yes","no","cellular","aug","tue","295","1","999","0","nonexistent","no"
"21364","37","admin","married","university degree","no","yes","no","cellular","aug","tue","198","2","999","0","nonexistent","no"
"21365","31","management","married","university degree","no","yes","yes","cellular","aug","tue","199","1","999","0","nonexistent","no"
"21366","58","retired","married","university degree","no","no","yes","cellular","aug","tue","92","2","999","0","nonexistent","no"
"21367","36","management","married","university degree","no","no","no","cellular","aug","tue","504","2","999","0","nonexistent","no"
"21368","33","technician","single","university degree","no","yes","no","cellular","aug","tue","113","1","999","0","nonexistent","no"
"21369","29","management","single","university degree","no","no","no","cellular","aug","tue","189","1","999","0","nonexistent","no"
"21370","36","admin","married","university degree","no","yes","no","cellular","aug","tue","121","2","999","0","nonexistent","no"
"21371","29","management","single","university degree","no","no","yes","cellular","aug","tue","264","1","999","0","nonexistent","no"
"21372","45","admin","married","high school","no","yes","no","cellular","aug","tue","1293","4","999","0","nonexistent","yes"
"21373","31","admin","single","university degree","no","no","no","cellular","aug","tue","359","2","999","0","nonexistent","no"
"21374","31","technician","single","professional degree","no","yes","no","cellular","aug","tue","150","1","999","0","nonexistent","no"
"21375","38","admin","married","university degree","no","yes","no","cellular","aug","tue","74","1","999","0","nonexistent","no"
"21376","44","services","married","basic","no","yes","no","cellular","aug","tue","227","2","999","0","nonexistent","no"
"21377","49","admin","married","high school","no","yes","no","cellular","aug","tue","129","8","999","0","nonexistent","no"
"21378","32","technician","single","university degree","no","yes","no","cellular","aug","tue","125","10","999","0","nonexistent","no"
"21379","50","admin","divorced","university degree","no","no","no","cellular","aug","tue","323","4","999","0","nonexistent","no"
"21380","45","self-employed","married","basic","no","no","no","cellular","aug","tue","234","3","999","0","nonexistent","no"
"21381","33","technician","single","professional degree","no","yes","no","cellular","aug","tue","101","1","999","0","nonexistent","no"
"21382","33","technician","single","professional degree","no","no","no","cellular","aug","tue","193","1","999","0","nonexistent","no"
"21383","32","admin","divorced","university degree","no","no","no","cellular","aug","tue","128","6","999","0","nonexistent","no"
"21384","36","admin","single","university degree","no","no","no","cellular","aug","tue","260","1","999","0","nonexistent","no"
"21385","54","housemaid","married","basic","no","yes","no","cellular","aug","tue","133","2","999","0","nonexistent","no"
"21386","31","technician","single","professional degree","no","yes","no","cellular","aug","tue","242","1","999","0","nonexistent","no"
"21387","33","technician","single","professional degree","no","no","yes","cellular","aug","tue","501","1","999","0","nonexistent","no"
"21388","34","admin","married","university degree","no","no","no","cellular","aug","tue","109","1","999","0","nonexistent","no"
"21389","44","technician","married","professional degree","no","yes","no","cellular","aug","tue","339","1","999","0","nonexistent","no"
"21390","30","technician","married","professional degree","no","yes","no","cellular","aug","tue","149","1","999","0","nonexistent","no"
"21391","34","technician","married","high school","no","no","no","cellular","aug","tue","76","1","999","0","nonexistent","no"
"21392","34","technician","married","high school","no","no","no","cellular","aug","tue","256","1","999","0","nonexistent","no"
"21393","34","technician","married","high school","no","no","no","cellular","aug","tue","332","1","999","0","nonexistent","no"
"21394","30","admin","married","university degree","no","no","no","cellular","aug","tue","111","2","999","0","nonexistent","no"
"21395","58","admin","divorced","high school","no","no","no","cellular","aug","tue","290","1","999","0","nonexistent","no"
"21396","30","self-employed","single","university degree","no","no","no","cellular","aug","tue","58","1","999","0","nonexistent","no"
"21397","32","admin","single","university degree","no","no","no","cellular","aug","tue","80","3","999","0","nonexistent","no"
"21398","32","technician","single","high school","no","no","no","cellular","aug","tue","186","2","999","0","nonexistent","no"
"21399","49","blue-collar","married","basic","no","yes","no","cellular","aug","tue","195","4","999","0","nonexistent","no"
